input_id,id_employee,prediction_timestamp,features
17906,21347,2025-12-05 21:13:33.358917+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17905,21346,2025-12-05 21:13:33.328041+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17904,21345,2025-12-05 21:13:33.259274+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17903,21348,2025-12-05 20:55:40.098556+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17902,21347,2025-12-05 20:55:40.071064+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17901,21346,2025-12-05 20:55:40.046102+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17900,21345,2025-12-05 20:55:40.025249+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17899,21348,2025-12-05 20:55:39.301583+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17898,21347,2025-12-05 20:55:39.275280+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17897,21346,2025-12-05 20:55:39.252138+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17896,21345,2025-12-05 20:55:39.202092+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17895,21348,2025-12-05 20:55:39.058718+00:00,"{""id_employee"": 21348, ""age"": 33, ""genre"": ""F"", ""revenu_mensuel"": 2909, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 8, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 3, ""niveau_education"": 4, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 3, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21348"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17894,21347,2025-12-05 20:55:39.043178+00:00,"{""id_employee"": 21347, ""age"": 37, ""genre"": ""M"", ""revenu_mensuel"": 2090, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Consulting"", ""poste"": ""Consultant"", ""nombre_experiences_precedentes"": 6, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 7, ""annees_dans_l_entreprise"": 0, ""annees_dans_le_poste_actuel"": 0, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 2, ""niveau_education"": 2, ""domaine_etude"": ""Autre"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 0, ""satisfaction_employee_environnement"": 4, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 1, ""satisfaction_employee_nature_travail"": 3, ""satisfaction_employee_equipe"": 2, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21347"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""15%""}"
17893,21346,2025-12-05 20:55:39.027115+00:00,"{""id_employee"": 21346, ""age"": 49, ""genre"": ""M"", ""revenu_mensuel"": 5130, ""statut_marital"": ""Mari\u00e9(e)"", ""departement"": ""Consulting"", ""poste"": ""Assistant de Direction"", ""nombre_experiences_precedentes"": 1, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 10, ""annees_dans_le_poste_actuel"": 7, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 3, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 8, ""niveau_education"": 1, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Frequent"", ""annees_depuis_la_derniere_promotion"": 1, ""annes_sous_responsable_actuel"": 7, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 2, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 2, ""satisfaction_employee_equipe"": 4, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_21346"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""23%""}"
17892,21345,2025-12-05 20:55:38.970005+00:00,"{""id_employee"": 21345, ""age"": 41, ""genre"": ""F"", ""revenu_mensuel"": 5993, ""statut_marital"": ""C\u00e9libataire"", ""departement"": ""Commercial"", ""poste"": ""Cadre Commercial"", ""nombre_experiences_precedentes"": 8, ""nombre_heures_travailless"": 80, ""annee_experience_totale"": 8, ""annees_dans_l_entreprise"": 6, ""annees_dans_le_poste_actuel"": 4, ""nombre_participation_pee"": 0, ""nb_formations_suivies"": 0, ""nombre_employee_sous_responsabilite"": 1, ""distance_domicile_travail"": 1, ""niveau_education"": 2, ""domaine_etude"": ""Infra & Cloud"", ""ayant_enfants"": ""Y"", ""frequence_deplacement"": ""Occasionnel"", ""annees_depuis_la_derniere_promotion"": 0, ""annes_sous_responsable_actuel"": 5, ""satisfaction_employee_environnement"": 2, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 1, ""satisfaction_employee_equilibre_pro_perso"": 1, ""eval_number"": ""E_21345"", ""note_evaluation_actuelle"": 3, ""heure_supplementaires"": ""Oui"", ""augementation_salaire_precedente"": ""11%""}"
17891,99001,2025-12-05 18:46:37.616895+00:00,"{""id_employee"": 99001, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99001"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17890,99001,2025-12-05 18:46:37.608995+00:00,"{""id_employee"": 99001, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99001"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17889,99001,2025-12-05 18:46:37.596799+00:00,"{""id_employee"": 99001, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99001"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17888,99999,2025-12-05 18:46:37.433952+00:00,"{""id_employee"": 99999, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99999"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17887,99001,2025-12-05 18:46:36.781999+00:00,"{""id_employee"": 99001, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99001"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17886,99001,2025-12-05 18:46:36.126326+00:00,"{""id_employee"": 99001, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99001"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17885,99003,2025-12-05 18:46:35.929659+00:00,"{""id_employee"": 99003, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99003"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
17884,99002,2025-12-05 18:46:35.906855+00:00,"{""id_employee"": 99002, ""age"": 35, ""genre"": ""M"", ""revenu_mensuel"": 6000, ""statut_marital"": ""Mari\u00e9"", ""departement"": ""R&D"", ""poste"": ""D\u00e9veloppeur"", ""nombre_experiences_precedentes"": 2, ""nombre_heures_travailless"": 150, ""annee_experience_totale"": 10, ""annees_dans_l_entreprise"": 5, ""annees_dans_le_poste_actuel"": 3, ""nombre_participation_pee"": 1, ""nb_formations_suivies"": 2, ""nombre_employee_sous_responsabilite"": 0, ""distance_domicile_travail"": 15, ""niveau_education"": 3, ""domaine_etude"": ""Informatique"", ""ayant_enfants"": ""Oui"", ""frequence_deplacement"": ""Rarement"", ""annees_depuis_la_derniere_promotion"": 2, ""annes_sous_responsable_actuel"": 2, ""satisfaction_employee_environnement"": 3, ""note_evaluation_precedente"": 3, ""niveau_hierarchique_poste"": 2, ""satisfaction_employee_nature_travail"": 4, ""satisfaction_employee_equipe"": 3, ""satisfaction_employee_equilibre_pro_perso"": 3, ""eval_number"": ""E_99002"", ""note_evaluation_actuelle"": 4, ""heure_supplementaires"": ""Non"", ""augementation_salaire_precedente"": ""7 %""}"
